recall_id,recall_number,title,description,remedy,manufacturer,hazards,recall_date,url,captured_at
10630,26287,Magnetic Chess Games Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violate Mandatory Standard for Toys; Sold on Ama,"This recall involves magnetic chess games. The recalled Christmas-themed games consist of 20 magnets, a red string, instructions and a red drawstring storage bag. ""Merry Christmas,"" and holiday images",Refund,,The recalled magnetic chess games violate the mandatory standard for toys because they contain loose magnets posing an i,2026-02-24,https://www.cpsc.gov/Recalls/2026/Magnetic-Chess-Games-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Magnet-Ingestion-Violate-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Yiruikeji2024,2026-04-27T23:05:46Z
10618,26272,Huaker Magnetic Balls and Rods Sets Recalled Due to Risk of Serious Injury or Death from Choking; Violates the Small Ball Ban,"This recall involves Huaker Magnetic Balls and Rods sets. The sets include 88 pieces and come in a plastic box with a handle. ""Magnetic Sticks"" and ""Model:20A-13"" are printed on the box. There are no ",Refund,,The recalled magnet toy building sets violate the mandatory standard for toys because they contain small balls and are i,2026-02-19,https://www.cpsc.gov/Recalls/2026/Huaker-Magnetic-Balls-and-Rods-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violates-the-Small-Ball-Ban,2026-04-27T23:05:46Z
10620,26274,JJGoo LED Balloon Lights Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Consumer Pr,"This recall involves JJGoo- branded balloon lights. The recalled, submersible lights were sold in packs of 100 LED color-changing lights. Each multi-color, blinking light measures about 0.6 inches in ",Refund,,The recalled lights violate the mandatory standard for consumer products containing button cell or coin batteries becaus,2026-02-19,https://www.cpsc.gov/Recalls/2026/JJGoo-LED-Balloon-Lights-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Mandatory-Standard-for-Consumer-Products-with-Button-Cell-Batteries,2026-04-27T23:05:46Z
10619,26273,Joly's Recalls 80% Vinegar Due to Risk of Serious Injury or Death from Poisoning and Chemical Burns; Violates FHSA Labeling Requirements,"This recall involves Joly's 80% Vinegar (32-ounce, pack of two). The vinegar comes in a white capped transparent bottle with an orange and red label with white lettering that has ""Joly's"" brand, ""80% ",Refund,"Joly's LLC, of Orlando, Florida",The recalled vinegar product violates the precautionary labeling requirements under the Federal Hazardous Substances Act,2026-02-19,https://www.cpsc.gov/Recalls/2026/Jolys-Recalls-80-Vinegar-Due-to-Risk-of-Serious-Injury-or-Death-from-Poisoning-and-Chemical-Burns-Violates-FHSA-Labeling-Requirements,2026-04-27T23:05:46Z
10621,26275,Meijer Recalls Lullaby Lane and MCS Children's Sleepwear Due to Burn Hazard; Violates Mandatory Standard for Children's Sleepwear,"This recall involves 10 different styles in various colors and patterns of 12-, 18-and 24-month size MCS and Lullaby Lane branded one-piece footed sleepwear. The brand, size and ""Made in Thailand"" are",Refund,,"The recalled sleepwear violates the mandatory flammability standard for children's sleepwear, posing a risk of burn inju",2026-02-19,https://www.cpsc.gov/Recalls/2026/Meijer-Recalls-Lullaby-Lane-and-MCS-Childrens-Sleepwear-Due-to-Burn-Hazard-Violates-Mandatory-Standard-for-Childrens-Sleepwear,2026-04-27T23:05:46Z
10622,26276,Prismatic 3D Prints Recalls Book Nooks Due to Risk of Serious Injury or Death Battery Ingestion; Violates Mandatory Standard for Consumer Pr,"This recall involves Prismatic 3D Prints Book Nooks with Lights. The book nooks are bookshelf decorations meant to be placed in between books. The book nooks come in three designs: Fantasy Window, Got",Repair,,The recalled book nooks violate the mandatory standard for consumer products containing button cell or coin batteries be,2026-02-19,https://www.cpsc.gov/Recalls/2026/Prismatic-3D-Prints-Recalls-Book-Nooks-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Mandatory-Standard-for-Consumer-Products-with-Coin-Batteries-and-Statute-for-Battery-Packaging,2026-04-27T23:05:46Z
10623,26277,SAMIT Youth Multi-Purpose Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle ,"This recall involves SAMIT multi-purpose helmets for children. The recalled helmets were sold in one size and fit a head circumference of about 21 to 23 inches. The helmets are sold in ""crack"" blue, """,Refund,,The recalled helmets violate the mandatory safety standard for bicycle helmets because the helmets do not comply with th,2026-02-19,https://www.cpsc.gov/Recalls/2026/SAMIT-Youth-Multi-Purpose-Helmets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Head-Injury-Violates-Mandatory-Standard-for-Bicycle-Helmets-Sold-on-Amazon-by-SAMIT-Outdoor,2026-04-27T23:05:46Z
10617,26271,Vive Health Recalls Adult Portable Bed Rails Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violates Mandatory Sta,"This recall involves Vive Health Bed Rails, model LVA1024 and LVA3031BLK. The model LVA1024 bed rail comes in a white frame with a black handle and measures 20 inches wide by 32 inches tall. The model",Refund,"Ningbo Shenyu Medical Equipment Co., Ltd., of China",The recalled bed rails violate the mandatory standard for adult portable bed rails because when the bed rails are attach,2026-02-19,https://www.cpsc.gov/Recalls/2026/Vive-Health-Recalls-Adult-Portable-Bed-Rails-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Asphyxiation-Violates-Mandatory-Standard-for-Adult-Portable-Bed-Rails,2026-04-27T23:05:46Z
10615,26267,Beloems Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violate Mandatory Standar,"This recall involves Beloems-branded adult portable bed rails, model BL-BR201. The recalled foldable bed rails have white metal tubing with either rounded black or gray foam rubber handle grips, suppo",Refund,"Leioujiapin Technology Co., Ltd. dba Beloems, of China",The recalled bed rails violate the mandatory standard for adult portable bed rails because users can become entrapped wi,2026-02-12,https://www.cpsc.gov/Recalls/2026/Beloems-Adult-Portable-Bed-Rails-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Asphyxiation-Violate-Mandatory-Standard-for-Adult-Portable-Bed-Rails,2026-04-27T23:05:46Z
10614,26266,CheerKid Baby Bath Seats Recalled Due to Risk of Serious Injury or Death to Children from Drowning; Violates Mandatory Standard for Infant B,"This recall involves CheerKid-branded baby bath seats. The recalled bath seats are sold in gray, pink and light blue. They come with five suction cups on the bottom and have a multi-colored rolling ab",Refund,,The recalled bath seats violate the mandatory standard for infant bath seats because they are unstable and can tip over ,2026-02-12,https://www.cpsc.gov/Recalls/2026/CheerKid-Baby-Bath-Seats-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-to-Children-from-Drowning-Violates-Mandatory-Standard-for-Infant-Bath-Seats-Sold-on-Amazon-by-Babibaby-and-Woot,2026-04-27T23:05:46Z
10612,26263,Fortemotus Direct Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violate Mandato,"This recall involves Fortemotus-branded adult portable bed rails, model USFTMTJAS008. The recalled bed rails have black tubing with black foam rubber handle grips, support legs and a fabric pouch, and",Refund,"Guangzhou Kezhinuo Maoyi Youxian Gongsi, dba Fortemotus Direct US, of China",The recalled bed rails violate the mandatory standard for adult portable bed rails because users can become entrapped wi,2026-02-12,https://www.cpsc.gov/Recalls/2026/Fortemotus-Direct-Adult-Portable-Bed-Rails-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Asphyxiation-Violate-Mandatory-Standard-for-Adult-Portable-Bed-Rails,2026-04-27T23:05:46Z
10610,26260,LShome Photoelectric Smoke Detector Fire Alarms Recalled Due Failure to Warn During Fire Posing Serious Injury or Death Hazard; Sold Exclusi,"This recall involves 3-Pack Smoke Detector Fire Alarms. The alarms are 9V battery operated and have a light sound warning and test button. The alarms are white and circular in shape. Model number ""XG-",Refund,,"If the sensing threshold of security warnings is set too high, the alarm might not sound in a timely manner, posing a fi",2026-02-12,https://www.cpsc.gov/Recalls/2026/LShome-Photoelectric-Smoke-Detector-Fire-Alarms-Recalled-Due-Failure-to-Warn-During-Fire-Posing-Serious-Injury-or-Death-Hazard-Sold-Exclusively-on-Amazon-com-by-TIANJINSHIHAOWEIXINSHENGJIDIANANZHUANGGONGCHENG,2026-04-27T23:05:46Z
10611,26261,SOOWERY 6-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard ,"This recall involves SOOWERY 6-Drawer Dressers. The dressers were sold in black. They have a metal frame, wooden top, and six collapsable fabric drawers. The dressers are 47.2 inches long by 11.8 inch",Refund,,"The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can",2026-02-12,https://www.cpsc.gov/Recalls/2026/SOOWERY-6-Drawer-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violates-Mandatory-Standard-for-Clothing-Storage-Units,2026-04-27T23:05:46Z
10613,26265,Surveying Accessories Cheaper Recalls Board Games Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard ,This recall involves Colombia-themed magnetic board games. The recalled games consist of a two-sided board with a storage bag and 32 multi-colored magnetic pieces and two dice with one storage pouch. ,Refund,,The recalled board games violate the mandatory standard for toys because the magnetic game pieces contain loose high-pow,2026-02-12,https://www.cpsc.gov/Recalls/2026/Surveying-Accessories-Cheaper-Recalls-Board-Games-Due-to-Risk-of-Serious-Injury-or-Death-from-Magnet-Ingestion-Violates-Mandatory-Standard-for-Toys,2026-04-27T23:05:46Z
10616,26268,Watkins Manufacturing Recalls Hydromassage Rotary Jets in Highlife Collection Spas Due to Entanglement and Drowning Hazards,"This recall involves Hydromassage rotary jets (6 fin) in Highlife Collection spas and also sold as replacement parts. There are eight models included in this collection: Grandee, Envoy, Vanguard, Aria",Repair,,"The hydromassage rotary jets can create a suction force that allows the user's hair to be entangled, submerging their he",2026-02-12,https://www.cpsc.gov/Recalls/2026/Watkins-Manufacturing-Recalls-Hydromassage-Rotary-Jets-in-Highlife-Collection-Spas-Due-to-Entanglement-and-Drowning-Hazards,2026-04-27T23:05:46Z
10608,26244,Airova Recalls Aroeve Air Purifiers Due to Fire and Burn Hazards,"This recall involves Aroeve brand air purifiers, model MK04. The recalled air purifiers come in black or white. The model, date code, and serial number information are printed on the product label loc",Replace,,"The air purifiers can overheat and ignite, posing fire and burn hazards to consumers.",2026-02-09,https://www.cpsc.gov/Recalls/2026/Airova-Recalls-Aroeve-Air-Purifiers-Due-to-Fire-and-Burn-Hazards,2026-04-27T23:05:46Z
10607,26257,Andy & Evan Recalls Children's Pajama Sets Due to Risk of Serious Injury or Death from Burn Hazard; Violate Mandatory Standard for Children',"This recall involves Andy & Evan-branded children's pajama sets. The recalled woven pajamas consist of a long-sleeved shirt with buttons, a front pocket and matching flared pants. The pajamas were sol",Refund,,"The recalled children's pajamas violate the mandatory flammability standard for children's sleepwear, posing a risk of s",2026-02-05,https://www.cpsc.gov/Recalls/2026/Andy-Evan-Recalls-Childrens-Pajama-Sets-Due-to-Risk-of-Serious-Injury-or-Death-from-Burn-Hazard-Violate-Mandatory-Standard-for-Childrens-Sleepwear,2026-04-27T23:05:46Z
10601,26250,Aterian Recalls PurSteam Elite Travel Steamers and Mighty Lil Steamers Due to Risk of Serious Burn Injury,"This recall involves PurSteam Elite Travel Steamers and PurSteam Mighty Lil Steamers purchased after December 2020 or with one of the following date codes: 2310, 2308, 2305, 2304, 2303, 2212, 2211, 22",Refund,,"The steamers can expel hot water from the steam nozzle during use, posing a serious burn hazard to consumers.",2026-02-05,https://www.cpsc.gov/Recalls/2026/Aterian-Recalls-PurSteam-Elite-Travel-Steamers-and-Mighty-Lil-Steamers-Due-to-Risk-of-Serious-Burn-Injury,2026-04-27T23:05:46Z
10604,26253,Clark Associates Recalls Lancaster Table & Seating Powder-Coated Aluminum Outdoor Restaurant Chairs and Barstools Due to Fall Hazard,"This recall involves three models of Lancaster Table & Seating Powder-Coated Aluminum Outdoor Chairs and Barstools in arm chair, side chair (no arms) and barstool configurations sold under 180 item nu",Refund,,"The legs of the chairs and barstools can bend or break while the chair is in use, posing a fall hazard.",2026-02-05,https://www.cpsc.gov/Recalls/2026/Clark-Associates-Recalls-Lancaster-Table-Seating-Powder-Coated-Aluminum-Outdoor-Restaurant-Chairs-and-Barstools-Due-to-Fall-Hazard,2026-04-27T23:05:46Z
10605,26254,Cobelae Busy Books Recalled Due to Risk of Serious Injury or Death from Choking Hazard; Violates Small Parts Ban; Sold on Amazon by Flyindre,"This recall involves Cobelae Busy Book, model: 2025-Q3-0702. The Busy Book has a yellow and brown giraffe on the front cover. The apple on page eight of the books includes a string of beads. There are",Replace,,"The toy books violate the small parts ban because the beads can loosen and detach from the product, posing a deadly chok",2026-02-05,https://www.cpsc.gov/Recalls/2026/Cobelae-Busy-Books-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard-Violates-Small-Parts-Ban-Sold-on-Amazon-by-Flyindream,2026-04-27T23:05:46Z
10600,26249,Dresbe LED Christmas Headbands Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violate Mandatory Standard for Consum,"This recall involves Dresbe LED Christmas Headbands. The headbands were sold as a two-pack of novelty headbands, one red headband with candy cane attachments and a green headband with a Christmas tree",Refund,,The recalled headbands violate the mandatory standard for consumer products with button cell and coin batteries because ,2026-02-05,https://www.cpsc.gov/Recalls/2026/Dresbe-LED-Christmas-Headbands-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violate-Mandatory-Standard-for-Consumer-Products-with-Button-Cell-Batteries,2026-04-27T23:05:46Z
10609,26256,DriBiz Recalls Ammo Tabs Desiccant Tiles Due to Injury Hazard,"This recall involves Ammo Tabs, rectangular, off-white fiber desiccant tiles measuring about 2 inches by 4 inches with a thickness of 2.5mm. The tiles are used within ammunition cans and pistol cases ",Refund,,"The Ammo Tab can fail to protect the firearms and ammunition from humidity, allowing excess moisture to cause corrosion ",2026-02-05,https://www.cpsc.gov/Recalls/2026/DriBiz-Recalls-Ammo-Tabs-Desiccant-Tiles-Due-to-Injury-Hazard,2026-04-27T23:05:46Z
